"LANGUAGE","NAME","VERSION","LICENSES","COPYRIGHTS","URL"
"java","actasrv-client","3.5.0","Apache-2.0,MIT","CSI Piemonte (codice sorgente rilasciato su richiesta)",""
"java","actasrv-client13","3.5.0","Apache-2.0,MIT","CSI Piemonte (codice sorgente rilasciato su richiesta)",""
"java","aopalliance:aopalliance","1.0","PUBDOM","","https://mvnrepository.com/artifact/aopalliance/aopalliance"
"java","asm:asm","3.3.1","BSD-3-Clause-INRIA,BSD","","https://mvnrepository.com/artifact/asm/asm"
"java","axis","1.4","Apache-2.0","","https://mvnrepository.com/artifact/axis"
"java","axis:axis-jaxrpc","1.4","Apache-2.0","","https://mvnrepository.com/artifact/axis/axis-jaxrpc"
"java","cglib:cglib","2.2.2","Apache-2.0","","https://mvnrepository.com/artifact/cglib/cglib"
"java","com.fasterxml.jackson.core:jackson-annotations","2.9.9","Apache-2.0","","https://mvnrepository.com/artifact/com.fasterxml.jackson.core/jackson-annotations"
"java","com.fasterxml.jackson.core:jackson-core","2.9.9","Apache-2.0","Copyright (c) 2007 Tatu Saloranta, tatu.salorantaiki.fi/","https://mvnrepository.com/artifact/com.fasterxml.jackson.core/jackson-core"
"java","com.fasterxml.jackson.core:jackson-databind","2.9.9","LGPL-3.0-only,Apache-2.0","Copyright 2011 Google Inc. All Rights Reserved.","https://mvnrepository.com/artifact/com.fasterxml.jackson.core/jackson-databind"
"java","com.fasterxml.jackson.jaxrs:jackson-jaxrs-base","2.9.9","Apache-2.0","","https://mvnrepository.com/artifact/com.fasterxml.jackson.jaxrs/jackson-jaxrs-base"
"java","com.fasterxml.jackson.jaxrs:jackson-jaxrs-json-provider","2.9.9","Apache-2.0","","https://mvnrepository.com/artifact/com.fasterxml.jackson.jaxrs/jackson-jaxrs-json-provider"
"java","com.fasterxml.jackson.module:jackson-module-jaxb-annotations","2.9.9","Apache-2.0","","https://mvnrepository.com/artifact/com.fasterxml.jackson.module/jackson-module-jaxb-annotations"
"java","com.google.guava:guava","12.0","Apache-2.0","","https://mvnrepository.com/artifact/com.google.guava/guava"
"java","com.googlecode.json-simple:json-simple","1.1.1","Apache-2.0","","https://mvnrepository.com/artifact/com.googlecode.json-simple/json-simple"
"java","com.squareup.okhttp3:okhttp","4.6.0","Apache-2.0","Copyright 2019 Square, Inc.","https://mvnrepository.com/artifact/com.squareup.okhttp3/okhttp"
"java","com.squareup.okio:okio","2.6.0","Apache-2.0","Copyright 2013 Square, Inc.","https://mvnrepository.com/artifact/com.squareup.okio/okio"
"java","com.sun.xml.ws:jaxws-rt","2.3.0","CDDL-1.1,NetCDF","","https://mvnrepository.com/artifact/com.sun.xml.ws/jaxws-rt"
"java","commons-beanutils:commons-beanutils","1.9.1","Apache-2.0","","https://mvnrepository.com/artifact/commons-beanutils/commons-beanutils"
"java","commons-codec:commons-codec","1.7","Apache-2.0","","https://mvnrepository.com/artifact/commons-codec/commons-codec"
"java","commons-collections:commons-collections","3.2.2","Apache-2.0","","https://mvnrepository.com/artifact/commons-collections/commons-collections"
"java","commons-digester:commons-digester","2.1","Apache-2.0","","https://mvnrepository.com/artifact/commons-digester/commons-digester"
"java","commons-discovery:commons-discovery","0.2","Apache-2.0","","https://mvnrepository.com/artifact/commons-discovery/commons-discovery"
"java","commons-httpclient:commons-httpclient","3.1","Apache-2.0","","https://mvnrepository.com/artifact/commons-httpclient/commons-httpclient"
"java","commons-logging:commons-logging","1.1.1","Apache-2.0","","https://mvnrepository.com/artifact/commons-logging/commons-logging"
"java","csi-apachesoap","1.4.6","Apache-2.0","",""
"java","csi-core","1.4.6","Apache-2.0","",""
"java","csi-ejb","1.4.6","Apache-2.0","",""
"java","csi-rmi","1.4.6","Apache-2.0","",""
"java","csi-stadapter","1.4.6","Apache-2.0","",""
"java","ecmengine-common","12.2.0","Apache-2.0,MIT","CSI Piemonte (codice sorgente rilasciato su richiesta)",""
"java","ecmengine-ws-client","12.2.0","Apache-2.0,MIT","CSI Piemonte (codice sorgente rilasciato su richiesta)",""
"java","ejb","2.1","CDDL","",""
"java","fr.opensagres.xdocreport:fr.opensagres.odfdom.converter.core","2.0.2","MIT","","https://mvnrepository.com/artifact/fr.opensagres.xdocreport/fr.opensagres.odfdom.converter.core"
"java","fr.opensagres.xdocreport:fr.opensagres.odfdom.converter.pdf","2.0.2","MIT","","https://mvnrepository.com/artifact/fr.opensagres.xdocreport/fr.opensagres.odfdom.converter.pdf"
"java","fr.opensagres.xdocreport:fr.opensagres.odfdom.converter.xhtml","2.0.2","MIT","","https://mvnrepository.com/artifact/fr.opensagres.xdocreport/fr.opensagres.odfdom.converter.xhtml"
"java","fr.opensagres.xdocreport:fr.opensagres.poi.xwpf.converter.core","2.0.2","MIT","","https://mvnrepository.com/artifact/fr.opensagres.xdocreport/fr.opensagres.poi.xwpf.converter.core"
"java","fr.opensagres.xdocreport:fr.opensagres.poi.xwpf.converter.pdf","2.0.2","MIT","","https://mvnrepository.com/artifact/fr.opensagres.xdocreport/fr.opensagres.poi.xwpf.converter.pdf"
"java","fr.opensagres.xdocreport:fr.opensagres.poi.xwpf.converter.xhtml","2.0.2","MIT","","https://mvnrepository.com/artifact/fr.opensagres.xdocreport/fr.opensagres.poi.xwpf.converter.xhtml"
"java","fr.opensagres.xdocreport:fr.opensagres.xdocreport.converter","2.0.2","MIT","","https://mvnrepository.com/artifact/fr.opensagres.xdocreport/fr.opensagres.xdocreport.converter"
"java","fr.opensagres.xdocreport:fr.opensagres.xdocreport.converter.docx.xwpf","2.0.2","MIT","","https://mvnrepository.com/artifact/fr.opensagres.xdocreport/fr.opensagres.xdocreport.converter.docx.xwpf"
"java","fr.opensagres.xdocreport:fr.opensagres.xdocreport.converter.odt.odfdom","2.0.2","MIT","","https://mvnrepository.com/artifact/fr.opensagres.xdocreport/fr.opensagres.xdocreport.converter.odt.odfdom"
"java","fr.opensagres.xdocreport:fr.opensagres.xdocreport.core","2.0.2","MIT","","https://mvnrepository.com/artifact/fr.opensagres.xdocreport/fr.opensagres.xdocreport.core"
"java","fr.opensagres.xdocreport:fr.opensagres.xdocreport.document","2.0.2","MIT","","https://mvnrepository.com/artifact/fr.opensagres.xdocreport/fr.opensagres.xdocreport.document"
"java","fr.opensagres.xdocreport:fr.opensagres.xdocreport.document.docx","2.0.2","MIT","","https://mvnrepository.com/artifact/fr.opensagres.xdocreport/fr.opensagres.xdocreport.document.docx"
"java","fr.opensagres.xdocreport:fr.opensagres.xdocreport.document.odt","2.0.2","MIT","","https://mvnrepository.com/artifact/fr.opensagres.xdocreport/fr.opensagres.xdocreport.document.odt"
"java","fr.opensagres.xdocreport:fr.opensagres.xdocreport.itext.extension","2.0.2","MIT","","https://mvnrepository.com/artifact/fr.opensagres.xdocreport/fr.opensagres.xdocreport.itext.extension"
"java","fr.opensagres.xdocreport:fr.opensagres.xdocreport.template","2.0.2","MIT","","https://mvnrepository.com/artifact/fr.opensagres.xdocreport/fr.opensagres.xdocreport.template"
"java","fr.opensagres.xdocreport:fr.opensagres.xdocreport.template.velocity","2.0.2","MIT","","https://mvnrepository.com/artifact/fr.opensagres.xdocreport/fr.opensagres.xdocreport.template.velocity"
"java","idfapi-common","--","","",""
"java","io.swagger:swagger-annotations","1.5.18","Apache-2.0","","https://mvnrepository.com/artifact/io.swagger/swagger-annotations"
"java","io.swagger:swagger-jaxrs","1.5.18","Apache-2.0","","https://mvnrepository.com/artifact/io.swagger/swagger-jaxrs"
"java","iridev2-pep-intf","2.0.0","Apache-2.0","CSI Piemonte",""
"java","it.csi.ecogis:geeco-client","2.0.0","Apache-2.0,MIT","CSI Piemonte (codice sorgente rilasciato su richiesta)",""
"java","jaas","1.0","CDDL","","https://mvnrepository.com/artifact/jaas"
"java","jasperreports","6.2.1","LGPL-3.0","","https://mvnrepository.com/artifact/jasperreports"
"java","javax.mail:mail","--","libpng-2.0","","https://mvnrepository.com/artifact/javax.mail/mail"
"java","javax.validation:validation-api","1.0.0.GA-redhat-3","Apache-2.0","","https://mvnrepository.com/artifact/javax.validation/validation-api"
"java","javax.ws.rs:jsr311-api","1.1.1","CDDL-1.0","","https://mvnrepository.com/artifact/javax.ws.rs/jsr311-api"
"java","javax.xml.bind:activation","1.0.2","CDDL-1.1","","https://mvnrepository.com/artifact/javax.xml.bind/activation"
"java","javax.xml.bind:jaxb-api","2.2.6","CDDL-1.1","","https://mvnrepository.com/artifact/javax.xml.bind/jaxb-api"
"java","jaxp","1.1","Apache-2.0","",""
"java","jboss-jaxws","4.3.0","LGPL","RedHat",""
"java","jms","1.0.2","CDDL","","https://mvnrepository.com/artifact/jms"
"java","jndi","1.2.1","CDDL","","https://mvnrepository.com/artifact/jndi"
"java","junit:junit","4.7","CPL-1.0","","https://mvnrepository.com/artifact/junit/junit"
"java","net.sf.jasperreports:jasperreports-fonts","--","LGPL-2.1","","https://mvnrepository.com/artifact/net.sf.jasperreports/jasperreports-fonts"
"java","net.sf.supercsv:super-csv","2.0.1","Apache-2.0","","https://mvnrepository.com/artifact/net.sf.supercsv/super-csv"
"java","org.apache.commons:commons-collections4","4.1","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.commons/commons-collections4"
"java","org.apache.commons:commons-compress","1.18","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.commons/commons-compress"
"java","org.apache.commons:commons-lang3","3.1","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.commons/commons-lang3"
"java","org.apache.cxf:cxf-bundle","2.4.6","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-bundle"
